"effect","term","estimate","std.error","df","statistic","p.value","microbe","model_type","padj","pres"
"fixed","ResponseResponder",-0.781485400391561,0.428607503756877,40,-1.82331245613201,0.075735360345187,"g__GGB3733","ZIGMM",1,4
"fixed","ResponseResponder:Days",0.0523083516353549,0.0201818708095894,42,2.59184850249366,0.0130758685840661,"g__GGB3733","ZIGMM",1,4
"fixed","ResponseResponder:I(Days^2)",-0.000242582408683511,0.000183411202689117,42,-1.32261500457357,0.193120397365431,"g__GGB3733","ZIGMM",1,4
"fixed","ResponseResponder",0.00696400004931398,0.00933482335147354,40,0.746023763611411,0.460015128292958,"g__GGB6006","ZIGMM",1,5
"fixed","ResponseResponder:Days",0.000191939873416998,0.000434308500949212,42,0.44194362532048,0.660797311225393,"g__GGB6006","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-2.02440661968761e-06,3.64193571834259e-06,42,-0.555860063507354,0.581255799629719,"g__GGB6006","ZIGMM",1,5
"fixed","ResponseResponder",0.013592112245139,0.0105024054362025,40,1.29419039549608,0.203022036331917,"g__GGB9759","ZIGMM",1,12
"fixed","ResponseResponder:Days",0.000100241057764788,0.00031474085123665,42,0.318487598196834,0.751693508656187,"g__GGB9759","ZIGMM",1,12
"fixed","ResponseResponder:I(Days^2)",-1.17304080923007e-06,2.59130015012397e-06,42,-0.452684267074945,0.653105901213803,"g__GGB9759","ZIGMM",1,12
"fixed","ResponseResponder",0.00220522059573263,0.0168515291878979,40,0.130861749764308,0.896540624524806,"g__GGB9061","ZIGMM",1,5
"fixed","ResponseResponder:Days",0.000633156665619436,0.000676120068542504,42,0.936455956682837,0.354392216511924,"g__GGB9061","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-4.53253461632526e-06,5.6371497468535e-06,42,-0.804047225968265,0.425897413594316,"g__GGB9061","ZIGMM",1,5
"fixed","ResponseResponder",0.00688035495840548,0.00821893741519136,40,0.837134365531032,0.407490929696204,"g__Puniceicoccaceae_unclassified","ZIGMM",1,4
"fixed","ResponseResponder:Days",4.1321391837958e-05,0.000342138683447939,42,0.120773808508109,0.904446139349966,"g__Puniceicoccaceae_unclassified","ZIGMM",1,4
"fixed","ResponseResponder:I(Days^2)",-1.10720565631025e-06,2.85800138809879e-06,42,-0.387405569822619,0.700412297393027,"g__Puniceicoccaceae_unclassified","ZIGMM",1,4
"fixed","ResponseResponder",0.00160619052898868,0.00264635475783757,40,0.606944524059635,0.547317645899307,"g__Jilunia","ZIGMM",1,3
"fixed","ResponseResponder:Days",2.68670164762458e-05,5.81500693187155e-05,42,0.462028967308535,0.646445022901164,"g__Jilunia","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-1.49761647210858e-07,4.75369046708744e-07,42,-0.315042908762666,0.754289028307965,"g__Jilunia","ZIGMM",1,3
"fixed","ResponseResponder",0.0236970631317407,0.0375630736270679,40,0.630860599082196,0.531719975497059,"g__GGB47687","ZIGMM",1,6
"fixed","ResponseResponder:Days",4.94768601858535e-05,0.000317624230750031,42,0.155771680482373,0.876959284888768,"g__GGB47687","ZIGMM",1,6
"fixed","ResponseResponder:I(Days^2)",-2.56881298073591e-07,2.57265671690349e-06,42,-0.0998505927299853,0.920938040027984,"g__GGB47687","ZIGMM",1,6
"fixed","ResponseResponder",-0.00138459873847911,0.00633835148077444,40,-0.218447768742218,0.828190964671899,"g__GGB2998","ZIGMM",1,15
"fixed","ResponseResponder:Days",0.000127555735928041,0.000274573679406773,42,0.464559225791891,0.644646470846742,"g__GGB2998","ZIGMM",1,15
"fixed","ResponseResponder:I(Days^2)",-1.02506220126366e-06,2.29811811831856e-06,42,-0.446044175489839,0.657856453112847,"g__GGB2998","ZIGMM",1,15
"fixed","ResponseResponder",0.00483303913277177,0.00283191404109475,40,1.70663341564684,0.0956436063253236,"g__GGB6518","ZIGMM",1,7
"fixed","ResponseResponder:Days",-2.32215741125253e-05,0.000109599523882702,42,-0.211876596629909,0.833228164800079,"g__GGB6518","ZIGMM",1,7
"fixed","ResponseResponder:I(Days^2)",-2.89669742581174e-08,9.12108194299821e-07,42,-0.0317582655644859,0.974815272342429,"g__GGB6518","ZIGMM",1,7
"fixed","ResponseResponder",0.00163164744338966,0.00551694972968476,40,0.295751732993024,0.768949636963865,"g__GGB9412","ZIGMM",1,5
"fixed","ResponseResponder:Days",0.000219569975386197,0.000197710989583783,42,1.11056029737361,0.273075361112933,"g__GGB9412","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-1.66019117319144e-06,1.63939675894437e-06,42,-1.01268418650557,0.317009703222,"g__GGB9412","ZIGMM",1,5
"fixed","ResponseResponder",-0.0236584678201033,0.0130762222181478,40,-1.80927391913461,0.0779281923355897,"g__GGB9092","ZIGMM",1,9
"fixed","ResponseResponder:Days",0.000623722853265567,0.000569014698363334,42,1.09614541603159,0.279260779227647,"g__GGB9092","ZIGMM",1,9
"fixed","ResponseResponder:I(Days^2)",-3.06102531994556e-06,4.76353485364396e-06,42,-0.642595344422424,0.523979299262979,"g__GGB9092","ZIGMM",1,9
"fixed","ResponseResponder",-4.94532019260954e-05,0.000839250833438824,40,-0.058925412946522,0.953304922949731,"g__Fournierella","ZIGMM",1,4
"fixed","ResponseResponder:Days",4.36925116839016e-05,3.66924690230572e-05,42,1.19077600519185,0.240428161535871,"g__Fournierella","ZIGMM",1,4
"fixed","ResponseResponder:I(Days^2)",-3.35482664301295e-07,3.07246921170742e-07,42,-1.09189918982088,0.281101512926329,"g__Fournierella","ZIGMM",1,4
"fixed","ResponseResponder",0.165422282774992,0.135569949979282,40,1.22019874463531,0.229534696992216,"s__GGB6608_SGB9342","ZIGMM",1,3
"fixed","ResponseResponder:Days",-0.00503245496311068,0.00622988018712485,42,-0.807793217839269,0.423761270734263,"s__GGB6608_SGB9342","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",3.2811682351285e-05,5.22354586763765e-05,42,0.628149597662557,0.533306954322574,"s__GGB6608_SGB9342","ZIGMM",1,3
"fixed","ResponseResponder",0.0301453597792636,0.042237752939217,40,0.713706522755717,0.479552567823336,"s__Enterobacter_roggenkampii","ZIGMM",1,5
"fixed","ResponseResponder:Days",-0.00116089982281198,0.00176241064546732,42,-0.658699960646322,0.513683554642056,"s__Enterobacter_roggenkampii","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",8.17413309197679e-06,1.47238702250018e-05,42,0.555161989820905,0.581728843919255,"s__Enterobacter_roggenkampii","ZIGMM",1,5
"fixed","ResponseResponder",0.0443376818878552,0.0414776138778175,40,1.06895449720089,0.291498798064817,"s__GGB1550_SGB2135","ZIGMM",1,4
"fixed","ResponseResponder:Days",-0.000732767539642628,0.00176261786496612,42,-0.415726831213477,0.679726402399584,"s__GGB1550_SGB2135","ZIGMM",1,4
"fixed","ResponseResponder:I(Days^2)",2.60055002693859e-06,1.47391744203599e-05,42,0.176437970863981,0.860797915055315,"s__GGB1550_SGB2135","ZIGMM",1,4
"fixed","ResponseResponder",-0.781485400391561,0.428607503756877,40,-1.82331245613201,0.075735360345187,"s__GGB3733_SGB5066","ZIGMM",1,4
"fixed","ResponseResponder:Days",0.0523083516353549,0.0201818708095894,42,2.59184850249366,0.0130758685840661,"s__GGB3733_SGB5066","ZIGMM",1,4
"fixed","ResponseResponder:I(Days^2)",-0.000242582408683511,0.000183411202689117,42,-1.32261500457357,0.193120397365431,"s__GGB3733_SGB5066","ZIGMM",1,4
"fixed","ResponseResponder",0.0416007240392812,0.0439277485056013,40,0.947026092948438,0.349311828514292,"s__GGB9635_SGB15103","ZIGMM",1,7
"fixed","ResponseResponder:Days",0.000666030195538046,0.00188630410584945,42,0.353087391090694,0.725788971152894,"s__GGB9635_SGB15103","ZIGMM",1,7
"fixed","ResponseResponder:I(Days^2)",-9.97228238086341e-06,1.5782661535469e-05,42,-0.631850487223103,0.530909017584228,"s__GGB9635_SGB15103","ZIGMM",1,7
"fixed","ResponseResponder",0.00696400004931398,0.00933482335147354,40,0.746023763611411,0.460015128292958,"s__GGB6006_SGB8630","ZIGMM",1,5
"fixed","ResponseResponder:Days",0.000191939873416998,0.000434308500949212,42,0.44194362532048,0.660797311225393,"s__GGB6006_SGB8630","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-2.02440661968761e-06,3.64193571834259e-06,42,-0.555860063507354,0.581255799629719,"s__GGB6006_SGB8630","ZIGMM",1,5
"fixed","ResponseResponder",0.013592112245139,0.0105024054362025,40,1.29419039549608,0.203022036331917,"s__GGB9759_SGB15370","ZIGMM",1,12
"fixed","ResponseResponder:Days",0.000100241057764788,0.00031474085123665,42,0.318487598196834,0.751693508656187,"s__GGB9759_SGB15370","ZIGMM",1,12
"fixed","ResponseResponder:I(Days^2)",-1.17304080923007e-06,2.59130015012397e-06,42,-0.452684267074945,0.653105901213803,"s__GGB9759_SGB15370","ZIGMM",1,12
"fixed","ResponseResponder",0.00220522059573263,0.0168515291878979,40,0.130861749764308,0.896540624524806,"s__GGB9061_SGB13979","ZIGMM",1,5
"fixed","ResponseResponder:Days",0.000633156665619436,0.000676120068542504,42,0.936455956682837,0.354392216511924,"s__GGB9061_SGB13979","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-4.53253461632526e-06,5.6371497468535e-06,42,-0.804047225968265,0.425897413594316,"s__GGB9061_SGB13979","ZIGMM",1,5
"fixed","ResponseResponder",0.00688035495840548,0.00821893741519136,40,0.837134365531032,0.407490929696204,"s__Puniceicoccaceae_unclassified_SGB60941","ZIGMM",1,4
"fixed","ResponseResponder:Days",4.1321391837958e-05,0.000342138683447939,42,0.120773808508109,0.904446139349966,"s__Puniceicoccaceae_unclassified_SGB60941","ZIGMM",1,4
"fixed","ResponseResponder:I(Days^2)",-1.10720565631025e-06,2.85800138809879e-06,42,-0.387405569822619,0.700412297393027,"s__Puniceicoccaceae_unclassified_SGB60941","ZIGMM",1,4
"fixed","ResponseResponder",0.00951056862444311,0.0111838382137914,40,0.850385032637105,0.400172835200773,"s__Blautia_sp_MCC283","ZIGMM",1,13
"fixed","ResponseResponder:Days",6.08738321272316e-05,0.000470175688323179,42,0.12947039508642,0.897603513142849,"s__Blautia_sp_MCC283","ZIGMM",1,13
"fixed","ResponseResponder:I(Days^2)",-1.29172737076916e-06,3.92952717643158e-06,42,-0.328723358503957,0.743998282442039,"s__Blautia_sp_MCC283","ZIGMM",1,13
"fixed","ResponseResponder",0.00160619052898868,0.00264635475783757,40,0.606944524059635,0.547317645899307,"s__Jilunia_laotingensis","ZIGMM",1,3
"fixed","ResponseResponder:Days",2.68670164762458e-05,5.81500693187155e-05,42,0.462028967308535,0.646445022901164,"s__Jilunia_laotingensis","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-1.49761647210858e-07,4.75369046708744e-07,42,-0.315042908762666,0.754289028307965,"s__Jilunia_laotingensis","ZIGMM",1,3
"fixed","ResponseResponder",0.0236970631317407,0.0375630736270679,40,0.630860599082196,0.531719975497059,"s__GGB47687_SGB2286","ZIGMM",1,6
"fixed","ResponseResponder:Days",4.94768601858535e-05,0.000317624230750031,42,0.155771680482373,0.876959284888768,"s__GGB47687_SGB2286","ZIGMM",1,6
"fixed","ResponseResponder:I(Days^2)",-2.56881298073591e-07,2.57265671690349e-06,42,-0.0998505927299853,0.920938040027984,"s__GGB47687_SGB2286","ZIGMM",1,6
"fixed","ResponseResponder",-0.00138459873847911,0.00633835148077444,40,-0.218447768742218,0.828190964671899,"s__GGB2998_SGB3988","ZIGMM",1,15
"fixed","ResponseResponder:Days",0.000127555735928041,0.000274573679406773,42,0.464559225791891,0.644646470846742,"s__GGB2998_SGB3988","ZIGMM",1,15
"fixed","ResponseResponder:I(Days^2)",-1.02506220126366e-06,2.29811811831856e-06,42,-0.446044175489839,0.657856453112847,"s__GGB2998_SGB3988","ZIGMM",1,15
"fixed","ResponseResponder",0.00165208478595641,0.00139533406868205,40,1.1840066282599,0.243398795385712,"s__GGB6518_SGB9206","ZIGMM",1,2
"fixed","ResponseResponder:Days",-4.41271226504791e-05,6.34275881119526e-05,42,-0.695708665014862,0.490443197885051,"s__GGB6518_SGB9206","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",2.60785661923042e-07,5.31809655903944e-07,42,0.49037406340389,0.626421380140044,"s__GGB6518_SGB9206","ZIGMM",1,2
"fixed","ResponseResponder",-0.00187429878642242,0.0246492760099548,40,-0.0760386952406013,0.939767362828689,"s__Bacteroides_pectinophilus","ZIGMM",1,4
"fixed","ResponseResponder:Days",0.00120408952079883,0.0011117175431593,42,1.08308943059135,0.284947704489937,"s__Bacteroides_pectinophilus","ZIGMM",1,4
"fixed","ResponseResponder:I(Days^2)",-8.95037883831039e-06,9.31943777154338e-06,42,-0.9603990130864,0.342351070807974,"s__Bacteroides_pectinophilus","ZIGMM",1,4
"fixed","ResponseResponder",0.00163164744338966,0.00551694972968476,40,0.295751732993024,0.768949636963865,"s__GGB9412_SGB14770","ZIGMM",1,5
"fixed","ResponseResponder:Days",0.000219569975386197,0.000197710989583783,42,1.11056029737361,0.273075361112933,"s__GGB9412_SGB14770","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-1.66019117319144e-06,1.63939675894437e-06,42,-1.01268418650557,0.317009703222,"s__GGB9412_SGB14770","ZIGMM",1,5
"fixed","ResponseResponder",-0.0236584678201033,0.0130762222181478,40,-1.80927391913461,0.0779281923355897,"s__GGB9092_SGB14022","ZIGMM",1,9
"fixed","ResponseResponder:Days",0.000623722853265567,0.000569014698363334,42,1.09614541603159,0.279260779227647,"s__GGB9092_SGB14022","ZIGMM",1,9
"fixed","ResponseResponder:I(Days^2)",-3.06102531994556e-06,4.76353485364396e-06,42,-0.642595344422424,0.523979299262979,"s__GGB9092_SGB14022","ZIGMM",1,9
"fixed","ResponseResponder",0.0684921022435046,0.0454886940295302,40,1.50569506785667,0.140002220149877,"s__Lawsonibacter_hominis","ZIGMM",1,12
"fixed","ResponseResponder:Days",-0.000735457004004129,0.0010615244319343,42,-0.692830972023868,0.492229070583875,"s__Lawsonibacter_hominis","ZIGMM",1,12
"fixed","ResponseResponder:I(Days^2)",4.56972039448879e-06,8.6992985477667e-06,42,0.525297570763558,0.60213867572131,"s__Lawsonibacter_hominis","ZIGMM",1,12
"fixed","ResponseResponder",0.0124388948487706,0.0141961313096434,40,0.876217229712498,0.386143798240477,"s__Eubacterium_sp_AF16_48","ZIGMM",1,10
"fixed","ResponseResponder:Days",0.000344367507092395,0.000657856605434948,42,0.523468950904147,0.603399183424371,"s__Eubacterium_sp_AF16_48","ZIGMM",1,10
"fixed","ResponseResponder:I(Days^2)",-3.51171251304819e-06,5.51675347362432e-06,42,-0.636554185326159,0.527869525573449,"s__Eubacterium_sp_AF16_48","ZIGMM",1,10
"fixed","ResponseResponder",-4.94532019260954e-05,0.000839250833438824,40,-0.058925412946522,0.953304922949731,"s__Fournierella_massiliensis","ZIGMM",1,4
"fixed","ResponseResponder:Days",4.36925116839016e-05,3.66924690230572e-05,42,1.19077600519185,0.240428161535871,"s__Fournierella_massiliensis","ZIGMM",1,4
"fixed","ResponseResponder:I(Days^2)",-3.35482664301295e-07,3.07246921170742e-07,42,-1.09189918982088,0.281101512926329,"s__Fournierella_massiliensis","ZIGMM",1,4
"fixed","ResponseResponder",-2.74327689803413e-06,0.00263059005383129,40,-0.00104283709810228,0.999173120175868,"c__CFGB10318","ZIGMM",1,1
"fixed","ResponseResponder:Days",-6.90299023136672e-05,0.000127236723225608,42,-0.54253127999271,0.590319982821805,"c__CFGB10318","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",1.42172338090335e-06,1.06215318258905e-06,42,1.33852951175822,0.187924913979621,"c__CFGB10318","ZIGMM",1,1
"fixed","ResponseResponder",0.00124358796964312,0.00613895214977461,40,0.20257332836334,0.840495410463603,"c__CFGB2846","ZIGMM",1,5
"fixed","ResponseResponder:Days",0.000244007124441344,0.000214694314419856,42,1.13653277265724,0.262176946114174,"c__CFGB2846","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-2.20264360029154e-06,1.77832368664312e-06,42,-1.23860668158191,0.222369322061707,"c__CFGB2846","ZIGMM",1,5
"fixed","ResponseResponder",-8.10894177206814e-05,0.00379595844070558,40,-0.0213620404404661,0.983063062650945,"c__CFGB9512","ZIGMM",1,5
"fixed","ResponseResponder:Days",0.000192986707436538,0.00018002120089287,42,1.07202210894806,0.289831566589877,"c__CFGB9512","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-1.56880794203489e-06,1.50828881574562e-06,42,-1.04012436189773,0.30423296411118,"c__CFGB9512","ZIGMM",1,5
"fixed","ResponseResponder",-2.74327689803413e-06,0.00263059005383129,40,-0.00104283709810228,0.999173120175868,"o__OFGB10318","ZIGMM",1,1
"fixed","ResponseResponder:Days",-6.90299023136672e-05,0.000127236723225608,42,-0.54253127999271,0.590319982821805,"o__OFGB10318","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",1.42172338090335e-06,1.06215318258905e-06,42,1.33852951175822,0.187924913979621,"o__OFGB10318","ZIGMM",1,1
"fixed","ResponseResponder",0.00124358796964312,0.00613895214977461,40,0.20257332836334,0.840495410463603,"o__OFGB2846","ZIGMM",1,5
"fixed","ResponseResponder:Days",0.000244007124441344,0.000214694314419856,42,1.13653277265724,0.262176946114174,"o__OFGB2846","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-2.20264360029154e-06,1.77832368664312e-06,42,-1.23860668158191,0.222369322061707,"o__OFGB2846","ZIGMM",1,5
"fixed","ResponseResponder",-8.10894177206814e-05,0.00379595844070558,40,-0.0213620404404661,0.983063062650945,"o__OFGB9512","ZIGMM",1,5
"fixed","ResponseResponder:Days",0.000192986707436538,0.00018002120089287,42,1.07202210894806,0.289831566589877,"o__OFGB9512","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-1.56880794203489e-06,1.50828881574562e-06,42,-1.04012436189773,0.30423296411118,"o__OFGB9512","ZIGMM",1,5
"fixed","ResponseResponder",-2.74327689803413e-06,0.00263059005383129,40,-0.00104283709810228,0.999173120175868,"f__FGB10318","ZIGMM",1,1
"fixed","ResponseResponder:Days",-6.90299023136672e-05,0.000127236723225608,42,-0.54253127999271,0.590319982821805,"f__FGB10318","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",1.42172338090335e-06,1.06215318258905e-06,42,1.33852951175822,0.187924913979621,"f__FGB10318","ZIGMM",1,1
"fixed","ResponseResponder",0.00124358796964312,0.00613895214977461,40,0.20257332836334,0.840495410463603,"f__FGB2846","ZIGMM",1,5
"fixed","ResponseResponder:Days",0.000244007124441344,0.000214694314419856,42,1.13653277265724,0.262176946114174,"f__FGB2846","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-2.20264360029154e-06,1.77832368664312e-06,42,-1.23860668158191,0.222369322061707,"f__FGB2846","ZIGMM",1,5
"fixed","ResponseResponder",-8.10894177206814e-05,0.00379595844070558,40,-0.0213620404404661,0.983063062650945,"f__FGB9512","ZIGMM",1,5
"fixed","ResponseResponder:Days",0.000192986707436538,0.00018002120089287,42,1.07202210894806,0.289831566589877,"f__FGB9512","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-1.56880794203489e-06,1.50828881574562e-06,42,-1.04012436189773,0.30423296411118,"f__FGB9512","ZIGMM",1,5
"fixed","ResponseResponder",0.592867832453251,0.695130898846397,40,0.85288660515184,0.398800518028299,"g__GGB3220","ZIGMM",1,5
"fixed","ResponseResponder:Days",-0.0236486232419296,0.024764180763732,42,-0.954952779078556,0.345065940219629,"g__GGB3220","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",0.000372980123893159,0.000205277338302441,42,1.8169571321294,0.0763638208216409,"g__GGB3220","ZIGMM",1,5
"fixed","ResponseResponder",0.00682722152401747,0.0133069854011225,40,0.513055460588507,0.610734608523474,"g__GGB9620","ZIGMM",1,3
"fixed","ResponseResponder:Days",-0.00188777681265479,0.000736195358459112,42,-2.56423351623133,0.0140066602043041,"g__GGB9620","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",2.68100818591744e-05,7.03137870289673e-06,42,3.81291962671978,0.000443252378134228,"g__GGB9620","ZIGMM",1,3
"fixed","ResponseResponder",0.0327964026435326,0.0328282450891815,40,0.999030029002086,0.323785638817599,"g__GGB9695","ZIGMM",1,4
"fixed","ResponseResponder:Days",-0.000805630929402117,0.00136301951762493,42,-0.591063384628513,0.557645698614103,"g__GGB9695","ZIGMM",1,4
"fixed","ResponseResponder:I(Days^2)",8.35937812564377e-06,1.13844151806041e-05,42,0.73428261294316,0.466856339417306,"g__GGB9695","ZIGMM",1,4
"fixed","ResponseResponder",0.00559009353603613,0.0114762728138643,40,0.487100091353947,0.628846178397469,"g__GGB32451","ZIGMM",1,1
"fixed","ResponseResponder:Days",-0.00162507177333514,0.000634914908834777,42,-2.55951112617207,0.0141717703381486,"g__GGB32451","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",2.30714062567706e-05,6.06416411378171e-06,42,3.80454846272009,0.000454521826433925,"g__GGB32451","ZIGMM",1,1
