"effect","term","estimate","std.error","df","statistic","p.value","microbe","model_type","padj"
"fixed","irAE.sample",-5.01808766360379e-05,0.000126839661217753,45,-0.395624492798742,0.694251513641413,"g__GGB3061","ZIGMM",1
"fixed","irAE.sample",0.00348568605546571,0.00950429613265681,45,0.366748468988553,0.715525581088635,"s__GGB4751_SGB6580","ZIGMM",1
"fixed","irAE.sample",0.00868728988350635,0.00631865279352553,45,1.37486425783798,0.175980982020806,"s__GGB4769_SGB6602","ZIGMM",1
"fixed","irAE.sample",-0.00546312050924708,0.0177219929333308,45,-0.308267841534474,0.759301042325567,"s__GGB4456_SGB6141","ZIGMM",1
"fixed","irAE.sample",-5.1191577254978e-05,0.000495832630094949,45,-0.103243663582962,0.918228331276082,"s__GGB4773_SGB6607","ZIGMM",1
"fixed","irAE.sample",-5.01808766360379e-05,0.000126839661217753,45,-0.395624492798742,0.694251513641413,"s__GGB3061_SGB4063","ZIGMM",1
"fixed","irAE.sample",0.00606509844728452,0.0023301859077588,45,2.60283886667138,0.0124761564961128,"g__GGB9445","ZIGMM",1
"fixed","irAE.sample",0.000180503627134606,0.00306856828692809,45,0.0588234024002466,0.953353217083519,"s__Clostridiaceae_unclassified_SGB4771","ZIGMM",1
"fixed","irAE.sample",0.00606509844728452,0.0023301859077588,45,2.60283886667138,0.0124761564961128,"s__GGB9445_SGB14835","ZIGMM",1
"fixed","irAE.sample",-8.88906543355619e-06,0.000143826108871653,45,-0.0618042544798913,0.95099241095428,"s__Oscillospiraceae_bacterium_Marseille_Q3528","ZIGMM",1
"fixed","irAE.sample",-0.00363398842076262,0.0107797766756161,45,-0.337111661040504,0.737600049475917,"c__CFGB11739","ZIGMM",1
"fixed","irAE.sample",-0.00363398842076262,0.0107797766756161,45,-0.337111661040504,0.737600049475917,"o__OFGB11739","ZIGMM",1
"fixed","irAE.sample",-0.00363398842076262,0.0107797766756161,45,-0.337111661040504,0.737600049475917,"f__FGB11739","ZIGMM",1
"fixed","irAE.sample",-0.00363398842076262,0.0107797766756161,45,-0.337111661040504,0.737600049475917,"g__GGB34231","ZIGMM",1
"fixed","irAE.sample",-0.000788555601698486,0.00199417667121164,45,-0.395429157848571,0.694394614404456,"s__Pseudomonas_fragi","ZIGMM",1
"fixed","irAE.sample",-0.00363398842076262,0.0107797766756161,45,-0.337111661040504,0.737600049475917,"s__GGB34231_SGB47113","ZIGMM",1
"fixed","irAE.sample",-2.84832186186325e-05,0.00010415182550283,45,-0.273477862544603,0.785737211857484,"g__Diplocloster","ZIGMM",1
"fixed","irAE.sample",-1.02652221126498e-05,2.59571172335222e-05,45,-0.395468495992799,0.694365794700891,"s__Diplocloster_agilis","ZIGMM",1
"fixed","irAE.sample",-0.000152294249324462,0.000384560349091083,45,-0.396021715926806,0.693960546025709,"g__GGB32387","ZIGMM",1
"fixed","irAE.sample",-0.000587407676759983,0.00310348306042687,45,-0.189273685508433,0.850729442694045,"g__GGB9361","ZIGMM",1
"fixed","irAE.sample",-0.00895425916166356,0.019450563321039,45,-0.460359888496291,0.647474843174324,"s__GGB9545_SGB14951","ZIGMM",1
"fixed","irAE.sample",-0.000152294249324462,0.000384560349091083,45,-0.396021715926806,0.693960546025709,"s__GGB32387_SGB47381","ZIGMM",1
"fixed","irAE.sample",-0.000587407676759983,0.00310348306042687,45,-0.189273685508433,0.850729442694045,"s__GGB9361_SGB14336","ZIGMM",1
"fixed","irAE.sample",-0.00934536939102355,0.0236310451679783,45,-0.395469998241431,0.694364694140482,"g__Caproicibacterium","ZIGMM",1
"fixed","irAE.sample",-0.0035619934837544,0.00632748092159262,45,-0.562940217109,0.576269778584162,"g__Leuconostoc","ZIGMM",1
"fixed","irAE.sample",-0.000939348120390998,0.00237551240884186,45,-0.395429683673579,0.694394229174303,"g__Candidatus_Galacturonibacter","ZIGMM",1
"fixed","irAE.sample",-0.000748160294733509,0.00189202159389283,45,-0.395429046448763,0.694394696018244,"g__Terrisporobacter","ZIGMM",1
"fixed","irAE.sample",-7.16794167186171e-05,0.000181142119407886,45,-0.395708170760734,0.69419021530723,"g__Luxibacter","ZIGMM",1
"fixed","irAE.sample",-0.00142802236491963,0.015869054026188,45,-0.0899878696337558,0.928696199021629,"s__Oscillibacter_ruminantium","ZIGMM",1
"fixed","irAE.sample",-0.00934536939102355,0.0236310451679783,45,-0.395469998241431,0.694364694140482,"s__Caproicibacterium_amylolyticum","ZIGMM",1
"fixed","irAE.sample",-0.00665773282317188,0.0168342801225102,45,-0.395486636477517,0.694352504868603,"s__GGB9480_SGB14876","ZIGMM",1
"fixed","irAE.sample",-0.00103905723404822,0.00531952673605878,45,-0.195328886497534,0.846014783636639,"s__Lachnoclostridium_phytofermentans","ZIGMM",1
"fixed","irAE.sample",-0.00273542768168997,0.00691708512181259,45,-0.395459595121068,0.694372315570575,"s__Clostridium_sporosphaeroides","ZIGMM",1
"fixed","irAE.sample",-0.00213897667864446,0.00540905880511546,45,-0.395443413671447,0.694384170325991,"s__Lachnospiraceae_bacterium_MD329","ZIGMM",1
"fixed","irAE.sample",-0.00175138835009817,0.00442899834492794,45,-0.395436668452101,0.694389111990472,"s__Leuconostoc_lactis","ZIGMM",1
"fixed","irAE.sample",-0.000939348120390998,0.00237551240884186,45,-0.395429683673579,0.694394229174303,"s__Candidatus_Galacturonibacter_soehngenii","ZIGMM",1
"fixed","irAE.sample",-0.00101066381182216,0.00234576269777796,45,-0.430846569765784,0.668636733307909,"s__Lacticaseibacillus_paracasei","ZIGMM",1
"fixed","irAE.sample",-0.000748160294733509,0.00189202159389283,45,-0.395429046448763,0.694394696018244,"s__Terrisporobacter_mayombei","ZIGMM",1
"fixed","irAE.sample",-0.00261364198591001,0.00444998956379318,45,-0.58733665516333,0.559913281290744,"s__Streptococcus_anginosus","ZIGMM",1
"fixed","irAE.sample",-0.000224868406906246,0.000568670378640664,45,-0.395428380573937,0.694395183851896,"s__Clostridium_cuniculi","ZIGMM",1
"fixed","irAE.sample",-7.16794167186171e-05,0.000181142119407886,45,-0.395708170760734,0.69419021530723,"s__Luxibacter_massiliensis","ZIGMM",1
"fixed","irAE.sample",0.00228513764055545,0.000877945047285634,45,2.60282536773853,0.0124765820978701,"c__CFGB9583","ZIGMM",1
"fixed","irAE.sample",0.00228513764055545,0.000877945047285634,45,2.60282536773853,0.0124765820978701,"o__OFGB9583","ZIGMM",1
"fixed","irAE.sample",0.00228513764055545,0.000877945047285634,45,2.60282536773853,0.0124765820978701,"f__FGB9583","ZIGMM",1
"fixed","irAE.sample",0.0190800321298903,0.00894046452446875,45,2.13412089245151,0.0383167940318297,"g__GGB6572","ZIGMM",1
"fixed","irAE.sample",0.00228513764055545,0.000877945047285634,45,2.60282536773853,0.0124765820978701,"g__GGB3490","ZIGMM",1
"fixed","irAE.sample",0.0190800321298903,0.00894046452446875,45,2.13412089245151,0.0383167940318297,"s__GGB6572_SGB9284","ZIGMM",1
"fixed","irAE.sample",0.00228513764055545,0.000877945047285634,45,2.60282536773853,0.0124765820978701,"s__GGB3490_SGB4664","ZIGMM",1
"fixed","irAE.sample",0.000167187155019731,0.0010580250503654,45,0.158018144241472,0.875149471850823,"c__CFGB75783","ZIGMM",1
"fixed","irAE.sample",-9.26678019318061e-05,0.000234133774061562,45,-0.395789980763051,0.694130287346737,"c__CFGB77508","ZIGMM",1
"fixed","irAE.sample",0.000167187155019731,0.0010580250503654,45,0.158018144241472,0.875149471850823,"o__OFGB75783","ZIGMM",1
"fixed","irAE.sample",-9.26678019318061e-05,0.000234133774061562,45,-0.395789980763051,0.694130287346737,"o__OFGB77508","ZIGMM",1
"fixed","irAE.sample",0.000167187155019731,0.0010580250503654,45,0.158018144241472,0.875149471850823,"f__FGB75783","ZIGMM",1
"fixed","irAE.sample",-9.26678019318061e-05,0.000234133774061562,45,-0.395789980763051,0.694130287346737,"f__FGB77508","ZIGMM",1
"fixed","irAE.sample",0.000167187155019731,0.0010580250503654,45,0.158018144241472,0.875149471850823,"g__GGB79420","ZIGMM",1
"fixed","irAE.sample",-9.26678019318061e-05,0.000234133774061562,45,-0.395789980763051,0.694130287346737,"g__GGB3257","ZIGMM",1
"fixed","irAE.sample",0.000167187155019731,0.0010580250503654,45,0.158018144241472,0.875149471850823,"s__GGB79420_SGB105987","ZIGMM",1
"fixed","irAE.sample",-9.26678019318061e-05,0.000234133774061562,45,-0.395789980763051,0.694130287346737,"s__GGB3257_SGB4304","ZIGMM",1
"fixed","irAE.sample",-7.64895585887959e-06,0.00286441549635599,45,-0.00267033741041072,0.997881184578053,"s__GGB9715_SGB15266","ZIGMM",1
"fixed","irAE.sample",-0.000233124551698132,0.000852963533169592,45,-0.273311276077474,0.785864441917752,"g__GGB3534","ZIGMM",1
"fixed","irAE.sample",-3.85817879903059e-05,9.75323907858625e-05,45,-0.395579229417377,0.694284672216322,"g__GGB45656","ZIGMM",1
"fixed","irAE.sample",-0.000233124551698132,0.000852963533169592,45,-0.273311276077474,0.785864441917752,"s__GGB3534_SGB4722","ZIGMM",1
"fixed","irAE.sample",-3.85817879903059e-05,9.75323907858625e-05,45,-0.395579229417377,0.694284672216322,"s__GGB45656_SGB63370","ZIGMM",1
"fixed","irAE.sample",-2.35635149710499e-05,5.95759509892119e-05,45,-0.395520584729177,0.694327634428585,"s__Oscillibacter_sp_PC13","ZIGMM",1
"fixed","irAE.sample",-0.000169078943402533,0.000427584213413993,45,-0.395428404740539,0.694395166146943,"c__CFGB3071","ZIGMM",1
"fixed","irAE.sample",-0.000169078943402533,0.000427584213413993,45,-0.395428404740539,0.694395166146943,"o__OFGB3071","ZIGMM",1
"fixed","irAE.sample",-0.000169078943402533,0.000427584213413993,45,-0.395428404740539,0.694395166146943,"f__FGB3071","ZIGMM",1
"fixed","irAE.sample",-0.010541848230402,0.0190896293613288,45,-0.552229067985853,0.583523953201358,"g__Bariatricus","ZIGMM",1
"fixed","irAE.sample",0.000637939772568536,0.00166050473302721,45,0.3841842542692,0.702651371654627,"g__Lactonifactor","ZIGMM",1
"fixed","irAE.sample",-0.000165493037106509,0.00105900288666706,45,-0.156272508026259,0.876517204345244,"g__GGB9769","ZIGMM",1
"fixed","irAE.sample",-0.000169078943402533,0.000427584213413993,45,-0.395428404740539,0.694395166146943,"g__GGB34197","ZIGMM",1
"fixed","irAE.sample",-4.84670328061615e-05,0.00012250976335951,45,-0.39561771631158,0.694256477851064,"g__GGB3538","ZIGMM",1
"fixed","irAE.sample",-0.286690849087819,0.758341797828682,45,-0.378049647149458,0.70717122178216,"s__GGB4567_SGB6307","ZIGMM",1
"fixed","irAE.sample",-0.0203605150368848,0.0728308454275278,45,-0.279558954964281,0.78109686635321,"s__Eubacterium_coprostanoligenes","ZIGMM",1
"fixed","irAE.sample",-0.014025172588757,0.0410749952728245,45,-0.341452810781848,0.73435207372797,"s__Desulfovibrio_sp_86","ZIGMM",1
"fixed","irAE.sample",-0.010541848230402,0.0190896293613288,45,-0.552229067985853,0.583523953201358,"s__Bariatricus_massiliensis","ZIGMM",1
"fixed","irAE.sample",0.000637939772568536,0.00166050473302721,45,0.3841842542692,0.702651371654627,"s__Lactonifactor_longoviformis","ZIGMM",1
"fixed","irAE.sample",-0.00118957468259673,0.00215291346573122,45,-0.552541800463262,0.583311531625802,"s__Actinomyces_sp_ICM47","ZIGMM",1
"fixed","irAE.sample",-0.00263899665757441,0.0120869315510471,45,-0.218334706904647,0.828155478597569,"s__Clostridium_sp_NSJ_42","ZIGMM",1
"fixed","irAE.sample",-0.000165493037106509,0.00105900288666706,45,-0.156272508026259,0.876517204345244,"s__GGB9769_SGB15388","ZIGMM",1
"fixed","irAE.sample",-0.00034460535339519,0.000871473317759448,45,-0.395428461632271,0.69439512446688,"s__Clostridium_thermobutyricum","ZIGMM",1
"fixed","irAE.sample",-0.000290526354195675,0.000734712852970804,45,-0.395428435777236,0.694395143408814,"s__Ruminococcus_gauvreauii","ZIGMM",1
"fixed","irAE.sample",-0.000169078943402533,0.000427584213413993,45,-0.395428404740539,0.694395166146943,"s__GGB34197_SGB53486","ZIGMM",1
"fixed","irAE.sample",-6.62701151398106e-05,0.000167481092482956,45,-0.395687143887928,0.694205618359257,"s__Christensenella_hongkongensis","ZIGMM",1
"fixed","irAE.sample",-4.84670328061615e-05,0.00012250976335951,45,-0.39561771631158,0.694256477851064,"s__GGB3538_SGB4728","ZIGMM",1
"fixed","irAE.sample",-0.0043027789357768,0.00208944105096796,45,-2.05929664001934,0.0452801299727085,"c__CFGB2964","ZIGMM",1
"fixed","irAE.sample",-0.0043027789357768,0.00208944105096796,45,-2.05929664001934,0.0452801299727085,"o__OFGB2964","ZIGMM",1
"fixed","irAE.sample",-0.0043027789357768,0.00208944105096796,45,-2.05929664001934,0.0452801299727085,"f__FGB2964","ZIGMM",1
"fixed","irAE.sample",-0.111290592591689,0.0643620269655231,45,-1.72913436444916,0.090640682422082,"g__GGB4386","ZIGMM",1
"fixed","irAE.sample",0.0263924543762331,0.0119381127662356,45,2.21077274884508,0.0321768090968253,"g__GGB4249","ZIGMM",1
"fixed","irAE.sample",-0.0043027789357768,0.00208944105096796,45,-2.05929664001934,0.0452801299727085,"g__GGB9309","ZIGMM",1
"fixed","irAE.sample",-0.111290592591689,0.0643620269655231,45,-1.72913436444916,0.090640682422082,"s__GGB4386_SGB6036","ZIGMM",1
"fixed","irAE.sample",0.0727813117327505,0.0278442263124894,45,2.61387444980308,0.0121326326327587,"s__Blautia_faecicola","ZIGMM",1
"fixed","irAE.sample",0.0263924543762331,0.0119381127662356,45,2.21077274884508,0.0321768090968253,"s__GGB4249_SGB5749","ZIGMM",1
"fixed","irAE.sample",-0.0043027789357768,0.00208944105096796,45,-2.05929664001934,0.0452801299727085,"s__GGB9309_SGB14270","ZIGMM",1
"fixed","irAE.sample",-0.00102590641726311,0.00140410558804914,45,-0.73064762792412,0.468781633106197,"c__CFGB2959","ZIGMM",1
"fixed","irAE.sample",-0.00102590641726311,0.00140410558804914,45,-0.73064762792412,0.468781633106197,"o__OFGB2959","ZIGMM",1
"fixed","irAE.sample",-0.00102590641726311,0.00140410558804914,45,-0.73064762792412,0.468781633106197,"f__FGB2959","ZIGMM",1
"fixed","irAE.sample",-0.0113364101867081,0.0286603341363667,45,-0.39554354575104,0.694310813410056,"g__Citrobacter","ZIGMM",1
"fixed","irAE.sample",-0.0103645009122753,0.00609802352434522,45,-1.69964921763535,0.0961004307368342,"g__GGB9359","ZIGMM",1
"fixed","irAE.sample",-0.00102590641726311,0.00140410558804914,45,-0.73064762792412,0.468781633106197,"g__GGB9301","ZIGMM",1
"fixed","irAE.sample",-0.000146894004480332,8.57327528608091e-05,45,-1.71339423474271,0.0935223121451105,"g__Ligaoa","ZIGMM",1
"fixed","irAE.sample",-0.00590072504159202,0.014920929659167,45,-0.395466313184231,0.694367393846614,"s__Citrobacter_braakii","ZIGMM",1
"fixed","irAE.sample",-0.00555701484620953,0.0140520890096698,45,-0.395458272601713,0.694373284463778,"s__Enterobacter_kobei","ZIGMM",1
"fixed","irAE.sample",-0.00543100419933551,0.0137335346477616,45,-0.39545567391281,0.694375188295277,"s__Citrobacter_portucalensis","ZIGMM",1
"fixed","irAE.sample",-0.00376508675314161,0.00891168489214575,45,-0.422488766008765,0.674680268678607,"s__Klebsiella_michiganensis","ZIGMM",1
"fixed","irAE.sample",-0.0103645009122753,0.00609802352434522,45,-1.69964921763535,0.0961004307368342,"s__GGB9359_SGB14334","ZIGMM",1
"fixed","irAE.sample",-0.000605133119822568,0.00153032020532435,45,-0.395429085832603,0.694394667164833,"s__Alistipes_provencensis","ZIGMM",1
"fixed","irAE.sample",-0.00102590641726311,0.00140410558804914,45,-0.73064762792412,0.468781633106197,"s__GGB9301_SGB14262","ZIGMM",1
"fixed","irAE.sample",-0.000146894004480332,8.57327528608091e-05,45,-1.71339423474271,0.0935223121451105,"s__Ligaoa_zhengdingensis","ZIGMM",1
"fixed","irAE.sample",-0.000121612642159878,0.000186310084243119,45,-0.652743208473804,0.517242816273338,"g__GGB45432","ZIGMM",1
"fixed","irAE.sample",-0.000121612642159878,0.000186310084243119,45,-0.652743208473804,0.517242816273338,"s__GGB45432_SGB63101","ZIGMM",1
"fixed","irAE.sample",-0.0015702891055213,0.0310486343879329,45,-0.0505751424008392,0.959887899381915,"g__Amedibacterium","ZIGMM",1
"fixed","irAE.sample",-0.0015702891055213,0.0310486343879329,45,-0.0505751424008392,0.959887899381915,"s__Amedibacterium_intestinale","ZIGMM",1
"fixed","irAE.sample",-0.00323347998808095,0.0152369878260871,45,-0.212212546533964,0.832899536990667,"g__GGB4585","ZIGMM",1
"fixed","irAE.sample",-0.000259108970921618,0.00143298101055494,45,-0.180818146935021,0.857322238374643,"g__Paratractidigestivibacter","ZIGMM",1
"fixed","irAE.sample",-0.00631568136170828,0.0166081432510991,45,-0.380276185376131,0.705529510982272,"g__GGB3340","ZIGMM",1
"fixed","irAE.sample",-0.0041051336322392,0.00931401721213353,45,-0.44074791131923,0.661505708753795,"g__Enteroscipio","ZIGMM",1
"fixed","irAE.sample",-0.002021010455624,0.00553760409796408,45,-0.364961167297429,0.716850100822762,"g__GGB25442","ZIGMM",1
"fixed","irAE.sample",-0.000711375838462826,0.0013894515994974,45,-0.511983172872052,0.611166400039214,"g__GGB3352","ZIGMM",1
"fixed","irAE.sample",-0.0105574687623813,0.0423491673134139,45,-0.2492957815262,0.804266417988367,"s__Alistipes_montrealensis","ZIGMM",1
"fixed","irAE.sample",-0.00323347998808095,0.0152369878260871,45,-0.212212546533964,0.832899536990667,"s__GGB4585_SGB6340","ZIGMM",1
"fixed","irAE.sample",-0.000259108970921618,0.00143298101055494,45,-0.180818146935021,0.857322238374643,"s__Paratractidigestivibacter_faecalis","ZIGMM",1
"fixed","irAE.sample",-0.00631568136170828,0.0166081432510991,45,-0.380276185376131,0.705529510982272,"s__GGB3340_SGB4419","ZIGMM",1
"fixed","irAE.sample",-0.0041051336322392,0.00931401721213353,45,-0.44074791131923,0.661505708753795,"s__Enteroscipio_rubneri","ZIGMM",1
"fixed","irAE.sample",-0.002021010455624,0.00553760409796408,45,-0.364961167297429,0.716850100822762,"s__GGB25442_SGB37397","ZIGMM",1
"fixed","irAE.sample",-0.000711375838462826,0.0013894515994974,45,-0.511983172872052,0.611166400039214,"s__GGB3352_SGB62935","ZIGMM",1
"fixed","irAE.sample",0.0124590744496151,0.0047865242738023,45,2.60294813875829,0.0124727117948605,"c__CFGB58291","ZIGMM",1
"fixed","irAE.sample",0.000409637152589653,0.000157225178222495,45,2.605417002676,0.0123951147639695,"c__CFGB2924","ZIGMM",1
"fixed","irAE.sample",0.000360241197363573,0.000138282791575512,45,2.60510504061422,0.012404895364871,"c__CFGB38791","ZIGMM",1
"fixed","irAE.sample",0.0124590744496151,0.0047865242738023,45,2.60294813875829,0.0124727117948605,"o__OFGB58291","ZIGMM",1
"fixed","irAE.sample",0.000409637152589653,0.000157225178222495,45,2.605417002676,0.0123951147639695,"o__OFGB2924","ZIGMM",1
"fixed","irAE.sample",0.000360241197363573,0.000138282791575512,45,2.60510504061422,0.012404895364871,"o__OFGB38791","ZIGMM",1
"fixed","irAE.sample",0.0124590744496151,0.0047865242738023,45,2.60294813875829,0.0124727117948605,"f__FGB58291","ZIGMM",1
"fixed","irAE.sample",0.000409637152589653,0.000157225178222495,45,2.605417002676,0.0123951147639695,"f__FGB2924","ZIGMM",1
"fixed","irAE.sample",0.000360241197363573,0.000138282791575512,45,2.60510504061422,0.012404895364871,"f__FGB38791","ZIGMM",1
"fixed","irAE.sample",0.0124590744496151,0.0047865242738023,45,2.60294813875829,0.0124727117948605,"g__GGB9263","ZIGMM",1
"fixed","irAE.sample",0.00855237271919918,0.00328575401003081,45,2.60286457631653,0.0124753459450697,"g__GGB3204","ZIGMM",1
"fixed","irAE.sample",0.000435598888936683,0.000167179184444735,45,2.60558089443654,0.012389979275672,"g__GGB4584","ZIGMM",1
"fixed","irAE.sample",0.000409637152589653,0.000157225178222495,45,2.605417002676,0.0123951147639695,"g__GGB9247","ZIGMM",1
"fixed","irAE.sample",0.000360241197363573,0.000138282791575512,45,2.60510504061422,0.012404895364871,"g__GGB9252","ZIGMM",1
"fixed","irAE.sample",0.000346012136734319,0.000132825383977493,45,2.60501514373902,0.0124077151127211,"g__GGB9079","ZIGMM",1
"fixed","irAE.sample",0.0124590744496151,0.0047865242738023,45,2.60294813875829,0.0124727117948605,"s__GGB9263_SGB14211","ZIGMM",1
"fixed","irAE.sample",0.00855237271919918,0.00328575401003081,45,2.60286457631653,0.0124753459450697,"s__GGB3204_SGB4228","ZIGMM",1
"fixed","irAE.sample",0.000435598888936683,0.000167179184444735,45,2.60558089443654,0.012389979275672,"s__GGB4584_SGB6338","ZIGMM",1
