"effect","group","term","estimate","std.error","statistic","p.value"
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378915134926,11.6978226313778,0.935036532709355,0.349769472519366
"fixed",NA,"g__GGB75725",1646.09180233954,985735370.153003,1.66991248582673e-06,0.99999866760261
"fixed",NA,"Days",0.0317767318004341,0.317306577221539,0.100145203666068,0.920229048352984
"fixed",NA,"Days2",-0.000224769292613038,0.00235242519715102,-0.0955479021757003,0.923879643834926
"ran_pars","Patient_Id","sd__(Intercept)",46.1977536917755,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378912181383,11.697821499568,0.935036597929131,0.349769438909331
"fixed",NA,"s__GGB24148_SGB35952",343.915746109681,5114151.2201863,6.72478640741391e-05,0.999946343967549
"fixed",NA,"Days",0.0317767676003711,0.317306580053584,0.100145315596686,0.920228959491989
"fixed",NA,"Days2",-0.00022476947474799,0.00235242504770008,-0.0955479856702524,0.923879577519315
"ran_pars","Patient_Id","sd__(Intercept)",46.1977470162567,NA,NA,NA
"fixed",NA,"(Intercept)",11.191011702368,13.158655679848,0.850467705413597,0.395065107863156
"fixed",NA,"s__Bacteroidales_bacterium",0.299674074095913,120.868046807789,0.00247934902573938,0.998021767718277
"fixed",NA,"Days",0.0270104525301481,0.327735393481545,0.082415427406894,0.934316368487041
"fixed",NA,"Days2",-0.000194475489336726,0.0024170855783161,-0.0804586693501397,0.935872466701446
"fixed",NA,"s__Bacteroidales_bacterium:Days",10.7337492691256,137.767206112257,0.0779122228869142,0.937897876510409
"fixed",NA,"s__Bacteroidales_bacterium:Days2",-0.0563883472096861,33.0315123156618,-0.0017071076452939,0.998637925827755
"ran_pars","Patient_Id","sd__(Intercept)",48.6672285960126,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378914734859,11.6978238112353,0.935036434980365,0.349769522882542
"fixed",NA,"s__GGB27851_SGB40285",17.1871055426667,5771435.25494304,2.97796038306877e-06,0.999997623931388
"fixed",NA,"Days",0.0317766655577041,0.317306455014481,0.1001450334701,0.920229183470468
"fixed",NA,"Days2",-0.000224768540745261,0.00235242286047974,-0.0955476774696123,0.923879822307908
"ran_pars","Patient_Id","sd__(Intercept)",46.1977592034345,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378933479545,2.38000036511791,4.59575280250538,4.31189651919121e-06
"fixed",NA,"s__Paramuribaculum_intestinale",1.69323978580438,183.918251046261,0.00920648046712057,0.992654395144131
"fixed",NA,"Days",0.0317769499464216,0.160355618284726,0.198165491713541,0.84291558567856
"fixed",NA,"Days2",-0.000224770754229015,0.00132977880259848,-0.16902867889742,0.865774083454959
"ran_pars","Patient_Id","sd__(Intercept)",46.197785953486,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378921875328,11.6978249312656,0.935036406494532,0.349769537562292
"fixed",NA,"s__GGB27876_SGB40310",579.695897871206,13641815.2804774,4.24940439342263e-05,0.999966094658429
"fixed",NA,"Days",0.0317766724905092,0.317306552373679,0.10014502459151,0.920229190519124
"fixed",NA,"Days2",-0.000224768870376245,0.0023524247858305,-0.0955477393921833,0.923879773125859
"ran_pars","Patient_Id","sd__(Intercept)",46.1977652254015,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378904322734,11.6978215577144,0.935036526100894,0.349769475924938
"fixed",NA,"s__Muribaculaceae_bacterium",11.3938636759578,10163636.2534934,1.12104205540035e-06,0.999999105537852
"fixed",NA,"Days",0.0317767051711219,0.317306512383399,0.10014514020666,0.920229098733
"fixed",NA,"Days2",-0.000224769037681696,0.00235242434809735,-0.0955478282919024,0.923879702517189
"ran_pars","Patient_Id","sd__(Intercept)",46.197751165739,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378942980411,11.6978278718002,0.935036351869129,0.34976956571268
"fixed",NA,"s__Duncaniella_muris",3295.83871480823,38406299.8615132,8.5815054475242e-05,0.999931529493034
"fixed",NA,"Days",0.0317766163706551,0.317306506369225,0.100144862247732,0.920229319402807
"fixed",NA,"Days2",-0.00022476837806891,0.00235242382828744,-0.0955475690078094,0.92387990845378
"ran_pars","Patient_Id","sd__(Intercept)",46.1977766214828,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378918385685,11.6978237112031,0.93503647418564,0.349769502678689
"fixed",NA,"s__GGB1503_SGB2082",150.295229967041,21243704.9699324,7.07481252351054e-06,0.999994355116317
"fixed",NA,"Days",0.0317767234293646,0.317306618267306,0.100145164329964,0.920229079581664
"fixed",NA,"Days2",-0.000224769345436139,0.00235242594216168,-0.0955478943705216,0.923879650034195
"ran_pars","Patient_Id","sd__(Intercept)",46.1977592297143,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378927336226,11.6978252854979,0.935036424862891,0.349769528096432
"fixed",NA,"s__GGB24132_SGB35935",230.631544880806,22931363.2962185,1.00574720264817e-05,0.99999197529835
"fixed",NA,"Days",0.0317766843269146,0.317306595352673,0.100145048329664,0.920229171673556
"fixed",NA,"Days2",-0.000224769059994086,0.00235242558958316,-0.0955477873516561,0.923879735034011
"ran_pars","Patient_Id","sd__(Intercept)",46.1977664284107,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378919088244,11.6978190265877,0.935036854644776,0.349769306614786
"fixed",NA,"s__GGB14001_SGB21428",4.76874725747689,8010988.55733527,5.95275754464832e-07,0.999999525038666
"fixed",NA,"Days",0.0317766833849784,0.317306414553386,0.100145102423172,0.920229128729068
"fixed",NA,"Days2",-0.000224768969543828,0.00235242389681495,-0.0955478176565683,0.923879710964311
"ran_pars","Patient_Id","sd__(Intercept)",46.1977402857165,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378917481871,11.6978245918979,0.935036396063145,0.349769542937952
"fixed",NA,"s__Muribaculum_intestinale",126.212767895963,28856952.9190764,4.37373856657361e-06,0.999996510261525
"fixed",NA,"Days",0.0317766696427566,0.317306506633678,0.10014503005273,0.920229186183496
"fixed",NA,"Days2",-0.000224768688976256,0.00235242375936434,-0.0955477039719204,0.92387980125843
"ran_pars","Patient_Id","sd__(Intercept)",46.1977630394652,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378903380872,11.6978243087734,0.935036298150229,0.349769593395918
"fixed",NA,"s__Heminiphilus_faecis",1115.25415245303,10046086.735231,0.000111013788935537,0.999911423811954
"fixed",NA,"Days",0.0317767341369665,0.317306614354268,0.100145199310243,0.920229051811046
"fixed",NA,"Days2",-0.000224769191397298,0.00235242499274706,-0.0955478674518001,0.92387967141441
"ran_pars","Patient_Id","sd__(Intercept)",46.1977611620641,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378927753636,11.6978263103438,0.935036346512673,0.349769568473051
"fixed",NA,"s__Faecalibaculum_rodentium",3305.02598444179,75906417.8260564,4.35407977229993e-05,0.999965259469743
"fixed",NA,"Days",0.0317767093631585,0.317306584216088,0.100145130746856,0.920229106243077
"fixed",NA,"Days2",-0.000224768942468524,0.00235242435340736,-0.0955477876017387,0.923879734835382
"ran_pars","Patient_Id","sd__(Intercept)",46.1977669253978,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378931448885,11.6978243556836,0.935036534342746,0.349769471677622
"fixed",NA,"s__GGB25041_SGB36960",170.803861112593,179153613.084959,9.53393337546557e-07,0.999999239302176
"fixed",NA,"Days",0.0317767162806956,0.317306620827333,0.100145140992779,0.920229098108905
"fixed",NA,"Days2",-0.000224769348057528,0.00235242615095582,-0.0955478870043174,0.923879655884809
"ran_pars","Patient_Id","sd__(Intercept)",46.1977610599993,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378909155281,11.6978244270618,0.935036338058234,0.34976957282992
"fixed",NA,"s__GGB28310_SGB40880",4389.13568226177,737541092.42792,5.95103883339316e-06,0.999995251757994
"fixed",NA,"Days",0.031776700901642,0.317306581474691,0.100145104945378,0.920229126726705
"fixed",NA,"Days2",-0.000224769020420542,0.00235242489691021,-0.0955477986633135,0.923879726049718
"ran_pars","Patient_Id","sd__(Intercept)",46.1977629981779,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378933562012,11.6978250620004,0.935036495949337,0.349769491463092
"fixed",NA,"s__Duncaniella_dubosii",7.34997385563267,15566590.8489933,4.72163361068103e-07,0.999999623268144
"fixed",NA,"Days",0.0317767340854707,0.317306646593067,0.10014518897306,0.920229060017669
"fixed",NA,"Days2",-0.000224769417003261,0.00235242616368829,-0.0955479157955176,0.923879633017376
"ran_pars","Patient_Id","sd__(Intercept)",46.1977624536143,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378891634721,11.6978182513328,0.935036681923644,0.349769395624019
"fixed",NA,"s__Prevotella_sp_MGM1",5872.32964336273,30832535.7444851,0.000190458861120857,0.999848035816162
"fixed",NA,"Days",0.0317767691780645,0.317306523453591,0.100145338432389,0.920228941362871
"fixed",NA,"Days2",-0.000224769489563091,0.00235242466288707,-0.0955480075979298,0.923879560103241
"ran_pars","Patient_Id","sd__(Intercept)",46.1977358990404,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378916267719,11.6978228914322,0.935036521606351,0.349769478241133
"fixed",NA,"s__GGB28835_SGB41494",1752.18507277773,726758327.91874,2.41095974475527e-06,0.999998076332443
"fixed",NA,"Days",0.0317767060985564,0.317306539988565,0.100145134417026,0.920229103329353
"fixed",NA,"Days2",-0.000224769072919762,0.00235242466891109,-0.0955478302409597,0.923879700969149
"ran_pars","Patient_Id","sd__(Intercept)",46.1977554730434,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378927250526,11.6978273524478,0.935036258913828,0.349769613615815
"fixed",NA,"s__GGB42333_SGB59501",60797.0689039655,638220294.817085,9.52603190429569e-05,0.999923993262293
"fixed",NA,"Days",0.0317767077092234,0.317306634445448,0.100145109681552,0.920229122966687
"fixed",NA,"Days2",-0.000224769026692808,0.00235242512511796,-0.0955477920605598,0.92387973129396
"ran_pars","Patient_Id","sd__(Intercept)",46.197772342518,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378899582154,11.697827080045,0.93503604416191,0.349769724285045
"fixed",NA,"s__Lachnospiraceae_unclassified_SGB41589",6587.66271859489,7159216612.56781,9.20165302308416e-07,0.999999265814312
"fixed",NA,"Days",0.0317766659671831,0.317306572119744,0.100144997801027,0.920229211787916
"fixed",NA,"Days2",-0.000224768567190033,0.00235242384085887,-0.0955476488913537,0.923879845006213
"ran_pars","Patient_Id","sd__(Intercept)",46.1977752151737,NA,NA,NA
"fixed",NA,"(Intercept)",10.93789046259,11.6978188892794,0.93503674198736,0.349769364671086
"fixed",NA,"s__GGB27929_SGB40368",3301.3529067186,60924425.5612899,5.41876739305067e-05,0.999956764491606
"fixed",NA,"Days",0.0317766879236337,0.317306403586214,0.100145120188222,0.920229114625509
"fixed",NA,"Days2",-0.000224768862248782,0.0023524232538178,-0.0955477981625969,0.923879726447413
"ran_pars","Patient_Id","sd__(Intercept)",46.1977401286977,NA,NA,NA
"fixed",NA,"(Intercept)",4.56508597872011,0.00121973068976094,3742.69993945536,0
"fixed",NA,"s__GGB27778_SGB40192",5.52818010336652,0.00121967108237435,4532.51715421894,0
"fixed",NA,"Days",0.0315695968942376,0.00122149379966402,25.8450733871275,2.76404893558803e-147
"fixed",NA,"Days2",-0.000248669624588307,0.000134316786796605,-1.85136668706098,0.0641168181996783
"ran_pars","Patient_Id","sd__(Intercept)",7.57906750282351,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378915672554,11.6978258168088,0.935036282685846,0.349769601365258
"fixed",NA,"s__Lachnospiraceae_bacterium_A2",211.052202127871,521501652.855067,4.04700926588483e-07,0.999999677095379
"fixed",NA,"Days",0.0317767161284434,0.317306642207361,0.100145133765203,0.920229103846832
"fixed",NA,"Days2",-0.000224769178321243,0.00235242560889824,-0.0955478368672041,0.923879695706249
"ran_pars","Patient_Id","sd__(Intercept)",46.1977677936878,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378917920863,11.6978188039888,0.9350368624582,0.349769302588256
"fixed",NA,"s__GGB24130_SGB35933",6021.32073987455,10768895346.9217,5.59140055307135e-07,0.999999553870783
"fixed",NA,"Days",0.0317766224424582,0.317306283188997,0.100144951820986,0.920229248291176
"fixed",NA,"Days2",-0.00022476834264667,0.0023524218803968,-0.095547633066887,0.923879857574808
"ran_pars","Patient_Id","sd__(Intercept)",46.1977405040153,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378923875699,11.6978282500142,0.935036158319095,0.349769665455823
"fixed",NA,"s__GGB28682_SGB41310",346.428976563336,506061865.621118,6.84558549255918e-07,0.999999453801303
"fixed",NA,"Days",0.0317767718353295,0.317306726603223,0.100145282690665,0.920228985615866
"fixed",NA,"Days2",-0.00022476939379677,0.00235242567468567,-0.0955479257923012,0.923879625077423
"ran_pars","Patient_Id","sd__(Intercept)",46.1977728900854,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378921683304,11.6978214814531,0.935036680605227,0.349769396303446
"fixed",NA,"s__GGB27849_SGB40283",545.136509707589,118074572.454107,4.61688319828107e-06,0.999996316260177
"fixed",NA,"Days",0.0317767095171144,0.317306469621192,0.100145167399361,0.92022907714489
"fixed",NA,"Days2",-0.000224768978833023,0.00235242365639477,-0.0955478313704321,0.923879700072064
"ran_pars","Patient_Id","sd__(Intercept)",46.1977475764272,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378900370593,11.6978190569746,0.935036692206126,0.349769390325096
"fixed",NA,"s__Bacteroides_muris",1163.57588731335,213634049.597353,5.4465844255932e-06,0.999995654254378
"fixed",NA,"Days",0.0317767254063168,0.317306461279071,0.100145220107476,0.920229035300257
"fixed",NA,"Days2",-0.000224769119557942,0.00235242378519159,-0.0955478859603672,0.923879656713967
"ran_pars","Patient_Id","sd__(Intercept)",46.1977396190419,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378914430132,11.697823159991,0.935036484430977,0.349769497398907
"fixed",NA,"s__GGB28415_SGB40997",3492.09269879546,633281721.242016,5.514279951025e-06,0.999995600241163
"fixed",NA,"Days",0.0317767552079813,0.317306641321198,0.100145257205048,0.920229005848733
"fixed",NA,"Days2",-0.000224769532963099,0.00235242607186272,-0.095547968818897,0.923879590903517
"ran_pars","Patient_Id","sd__(Intercept)",46.1977556309017,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378914597051,11.6978233855634,0.935036467827332,0.349769505955348
"fixed",NA,"s__GGB28828_SGB41484",99.0207297841378,233430254.965447,4.24198353374523e-07,0.999999661538683
"fixed",NA,"Days",0.0317767018920468,0.317306570765369,0.100145111446633,0.920229121565401
"fixed",NA,"Days2",-0.000224769127488686,0.00235242523907631,-0.0955478302795892,0.923879700938467
"ran_pars","Patient_Id","sd__(Intercept)",46.197758733347,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378927403425,11.6978255633082,0.935036403231267,0.349769539243967
"fixed",NA,"s__GGB28761_SGB41409",7265.71644778958,1492966941.04597,4.86662915837857e-06,0.999996116991731
"fixed",NA,"Days",0.0317766731073984,0.317306529515298,0.10014503374998,0.920229183248274
"fixed",NA,"Days2",-0.000224768737968826,0.00235242403786478,-0.0955477134865707,0.923879793701411
"ran_pars","Patient_Id","sd__(Intercept)",46.1977659230447,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",7.75800335694529,0.00231979672372439,3344.25998519817,0
"fixed",NA,"s__GGB30454_SGB43514",-883.408644544066,0.00231823862190804,-381068.90127513,0
"fixed",NA,"Days",0.0283372864178265,0.00236111351482608,12.0016620293302,3.48232398090046e-33
"fixed",NA,"Days2",-0.000216067477824543,0.000177169585243023,-1.21955175053418,0.222634846600203
"ran_pars","Patient_Id","sd__(Intercept)",15.8294145575158,NA,NA,NA
